"","aDC","Adipocytes","Astrocytes","B-cells","Basophils","CD4+ memory T-cells","CD4+ naive T-cells","CD4+ T-cells","CD4+ Tcm","CD4+ Tem","CD8+ naive T-cells","CD8+ T-cells","CD8+ Tcm","CD8+ Tem","cDC","Chondrocytes","Class-switched memory B-cells","CLP","CMP","DC","Endothelial cells","Eosinophils","Epithelial cells","Erythrocytes","Fibroblasts","GMP","Hepatocytes","HSC","iDC","Keratinocytes","ly Endothelial cells","Macrophages","Macrophages M1","Macrophages M2","Mast cells","Megakaryocytes","Melanocytes","Memory B-cells","MEP","Mesangial cells","Monocytes","MPP","MSC","mv Endothelial cells","Myocytes","naive B-cells","Neurons","Neutrophils","NK cells","NKT","Osteoblast","pDC","Pericytes","Plasma cells","Platelets","Preadipocytes","pro B-cells","Sebocytes","Skeletal muscle","Smooth muscle","Tgd cells","Th1 cells","Th2 cells","Tregs","ImmuneScore","StromaScore","MicroenvironmentScore"
"GSM1621909",0.0384154627683158,0,0,0.0438666525509417,0.150083356231334,7.90784974177533e-19,0,0,0,0,0,6.52917946300699e-18,0,0,0.0172526807872557,0,0.0114810316038104,0.00374043476334643,0,0,7.84538378097333e-19,0,0.141942593495194,0,0,1.24929478658594e-18,0.000648185807688047,0.0121632840498801,7.33317421540483e-18,0.00172951543513276,0,2.19998993522459e-18,0,0,0.000137783580899249,0,0.000876552392735386,0.0196505861822204,0.0430184841073191,0.00151831807207452,1.60711715010177e-17,3.89696797533945e-19,0,0,0.00948409285952501,0.0159739484385065,0.00171134580704378,8.38460780855988e-19,0,0.00405945851472339,0.0210202808421892,3.04384609035e-20,0,5.47596550279999e-21,8.33704469100551e-19,5.64902091715006e-18,0.0164041754842356,0.00202595833715578,0,0.139642984819132,1.48186366288169e-17,0,0.0342843718504643,2.14193896739321e-18,0.0293362907545606,3.92269189048666e-19,0.0293362907545606
"GSM1621910",0,0,0.0170393238730633,0.00959660204721528,1.45963539758696e-21,6.45636052180034e-20,0,0,0,8.03511136635331e-19,9.88058743862709e-22,0,0.00353256381210097,7.50131567703208e-19,0.0417872629561113,0,0,1.8423811890656e-22,0,8.21483383747847e-05,0.0315346712700451,1.57704629365595e-19,0.137288063116767,0,6.5578661727851e-18,0,0,0.0459602146953912,0.192507213982133,0.00380068419919947,0.00997408530122969,3.62615851493481e-19,0.0029280572868095,4.87344849360254e-20,0.000723323143029423,0.00186144744238903,0,0,0.0659534326750886,0.0174471752789942,7.18496411096213e-20,3.6683694506875e-18,1.63514454289616e-18,0.0194045079971683,0,2.59784426624999e-20,0.000113127938056858,0.0045934000025163,0,0.0869219048961435,0.0452357760302921,4.92003704035818e-20,0,0.0360217880017262,0,0.0386664634920337,0,0.00266032552082109,9.19662547288263e-19,0.156319946081541,1.08585125262047e-17,0,0.123107875273177,2.03569068940887e-18,0.00999698235409053,0.0157673356350225,0.0257643179891131
"GSM1621911",0.00412200758711335,0,2.14433804944943e-18,0.00954772244675015,3.35399044540163e-18,0.0017202614399397,1.44410156790371e-18,0.00251398706272723,0.00811476310632762,0,0.00649105366951473,0.0111188711369298,0.015215245137003,0,0.0276255903423879,0,0.00765558569513331,0.0251132309037716,0,1.16472777770112e-21,0.000733506359107225,1.29649735191563e-18,0.125457662914791,0,4.09620084687879e-19,5.96314518458279e-18,0,0.0182113595738779,0.00301831340025699,0.00254517736035522,5.42101086242752e-20,0,5.63519744901821e-20,0.000786160935233859,0.00192436041043163,0.000466074232797688,0,4.84820112162359e-19,0.0903810406226634,2.11005318556725e-19,0,1.14003625331471e-18,5.05458475157519e-18,0,0.000357609575076034,0.000698421700239319,0.00106681425143823,0,1.46328702184237e-18,2.91607272441728e-18,0.0442324510224198,0,6.35086055600421e-19,0.011423570826691,0,0.0448164911818339,0,0.000959299633095429,0,0.181077568745604,0,0,0.0973071180767894,0,0.0167366273712258,0.000366753179553613,0.0171033805507795
"GSM1621913",5.9421306671694e-20,0,1.41671700530967e-17,0.00242006128602684,0.02396461756613,0,0,7.99377055595338e-20,1.14806789090285e-18,0,0.00056541404989982,0,3.38341608110628e-18,9.16536476190887e-18,0.0212368468121581,1.33797453086918e-18,1.34482733163366e-19,0.00229651339268757,0,0,0.00704498690171965,0.00562812854894832,0.168610426717871,0.00117911771325482,0,0,0.00106890591710201,0.022588077568683,0.0141232171573237,0.00715932398795257,0.000995917729629127,0,6.59410451797544e-19,0,0.00156753139196885,3.58849956787356e-20,1.08308912847608e-19,0,0.0730827935311236,0,0,0.00283756896805082,7.20760648283079e-18,0.00196791699271105,0.0140003342219226,0.000968710822250714,0.000475202300618147,0.00219726146354627,1.04851679268694e-17,0.0338591986959278,0.0434439791056927,0,2.46521178778874e-19,0.00484688819657897,0,0.0047220120098363,0.00981514767973491,0.000424868886511451,5.49762399618494e-19,0.184441981905066,1.03611880687372e-18,0.00264648686307225,0.125156196190632,0,0.0078753217936602,0.00352249345085982,0.01139781524452
"GSM1621914",0.0359423879243399,3.40051029568841e-19,2.19558754924941e-18,0.0143841099802476,0.0348526738222649,0,3.53553464042105e-18,2.2559944323475e-19,5.13944941392017e-18,0,1.6313451865017e-18,3.40296687167079e-18,0.00206961639696563,0,0.0555457124959292,0,1.01179384841028e-18,1.11909230494476e-18,1.02157915944379e-18,0.00287211041040742,0.0166417091902862,1.19477040049545e-18,0.17314277102424,0,0,9.35701177748552e-20,0.00106921657770926,0.00385136020326351,0.25507683430641,0.00937154230860649,0.00291021794885455,0.000826812077879438,0.00772493898375457,1.05605114687923e-18,0.00299881941529316,0.00105035186264985,1.9909942525525e-19,2.94840716220449e-19,0.0655534916433057,0.0113812085914423,0.0116630148869032,2.28590014046219e-18,0,0.0116163285897167,0,2.16177075666149e-18,0,0.00505837762620813,0,0.093444657529929,0.0477563173598541,0.00748590478720927,7.87786935025676e-22,0.038305130861551,1.23950832527064e-18,0.0487994822952066,6.29866036481449e-18,0.0049863017302078,0,0.126526151027121,2.47563714884011e-18,0.0147119474272028,0.103736785617028,5.00288766448457e-19,0.0252021629312927,0.0083208545951431,0.0335230175264358
"GSM1621915",0.0689259144092807,6.0444667230068e-20,2.50473084767839e-18,0.0385877230660448,0,0.00127240342127798,0,8.19123754263442e-19,0.00594079829357422,0.0125023221849523,0.000802151134601144,0.0102456346722372,0.0209254565943845,7.7999749793819e-22,0.0660469628678841,1.003965408988e-18,0.0113554749181453,0.0077076912188624,4.26500913825173e-19,0.00366256578618537,0.0115645183335498,0.0014193411718989,0.136308386757582,0.000290140651342661,1.92929541148869e-19,0.00923560073445953,6.88480873948269e-19,0.0276839381858854,0.0662612157285863,0.00345854472447246,0.00193369796570031,7.5836481797175e-05,8.29165958015744e-20,0,0.00110028785872103,0.00264202782970794,0.00186603283263216,0.00130500261981803,0.0762759817244391,0,0.00298591717069977,0,0.00639756118240108,0.00726206800758223,0,0.00571194015099677,7.68886243303067e-05,3.14280879225625e-05,1.20679608099634e-18,0.0457184069430823,0.0316164734506285,0,0,0.0330115426175649,0.00224821822760709,0.0486583231760934,1.94104800788819e-18,0.00280748345973437,2.51453112358679e-19,0.193602192463394,2.68457892735915e-18,0,0.14740081242215,1.56914150943074e-18,0.0387391561970045,0.0057822591667749,0.0445214153637794
"GSM1621917",0.120906926919769,0.00116065987333079,0.0153619717921751,0.0535161164238777,0.0747587316965698,3.31365287723387e-19,2.90405394195935e-19,0,1.59675205979458e-19,0,3.87218100668341e-19,0,0.027783023830967,8.06100162501577e-20,0.0542055473557573,0,0.0151681815311699,1.80783006473192e-18,6.02740473821688e-18,0.00508709411387897,0.0250504090320528,2.69119565035728e-18,0.136970520603823,0,0.00437663638865861,0,1.33494513822829e-20,0.0232972245618601,0.137773010721395,0.00254440529879797,0.00910736512593881,0.0102246417627545,0.0219977131369676,0.000327591120148511,0.00150247987827441,0.00306817416057236,0.00243558618499791,0.0107008215229276,0.0552622772332592,0.0107372883880234,0.00713767921905586,1.15934680001413e-17,0.00564584592888374,0.0147435305140336,9.75784678096596e-19,0.0043474455128223,0.000156603168997595,0,1.12285342135835e-18,0.0463812385717258,0.0335467193932233,0.0149455757219604,0,0.0374628033502796,0,0.0377593158174197,1.72871568395765e-19,0.00375077306701169,3.42904897849026e-20,0.159073470883856,0,6.46134479179541e-19,0.115823527421334,0,0.0516453409318943,0.0152938526470211,0.0669391935789154
"GSM1621919",0.0415043640141253,0,3.71782370031099e-18,0.0364064255705083,0.00481236867511848,0,0.00106446768006525,0.00160889758223948,0.000475162126852311,1.84068415607768e-19,0.00148661252240048,0.00889770202830789,0.0137275923867971,1.08470485562968e-19,0.0657647482322642,0,0.0119089560450164,0.0361111855726322,0,0.00137695533488936,0,0.00396759849450314,0.134471567501148,0,0.00598130189887804,0,3.97543760996578e-18,0.017044507994445,0.0445194755789824,0.00693786149287062,2.85769357842285e-19,0.000423266140953625,1.70173258286996e-19,0.000654527422688097,0.0022342080431457,0.000685162766764804,0.00029392485217129,0.00974986879504092,0.0839752341257762,0,1.15473342850298e-19,1.33296739342486e-18,0.0135012016572519,3.42441699547091e-20,0.0011087011810629,0.00983896830723092,0.000428998435897781,0.000728865285940185,2.78415191143151e-18,0.00261602393625065,0.0356655287225383,0,0,0.00378948156580485,1.90467574711155e-19,0.0638464414025676,0.00346904880754566,0.00217876742081396,0,0.180851268251056,5.69757161192834e-19,0,0.106652664312016,0,0.0370959456536584,0.00299065094943902,0.0400865966030975
"GSM1621921",0.0562407067411804,0.00185489690011958,0,0.0443438063767364,0.149993609503846,0,2.36304074798349e-18,0,0,0,0.00719323244039727,0.0173525118119334,0.00348107187724519,0,0.0588051359894942,0,0.0300447132400506,0.0109754753442192,0,0.00604546786881735,0.00462608239162814,0.00173500247239277,0.0832604918883332,0.000295292271051392,1.4868953703214e-18,0,0,0.0890636071319324,0.125866866334736,0.000374473018410266,0.00139794918592903,0,0,0.00409740548621969,7.36485438617956e-21,0.00151589778588731,0.00129516036488445,0.0140882722359286,0.0496436889282562,1.15996084098584e-19,0,0,0.0147151122649435,1.0842021724855e-19,0.002783436912272,0.0148322538252913,0.00430398659430861,0.00046885795380559,8.26548964236627e-18,0.0215383268632208,1.23571113917697e-18,0,4.08617537743009e-18,0.0266235419782886,0.0156009071607275,0,1.64289721713713e-19,0.000569628980575502,0.000976335560596329,0.150519425547894,6.49401622272177e-18,1.58594954886558e-18,0.133457296406607,0,0.0466304309891237,0.00324048964587386,0.0498709206349975
"GSM1621923",0.16855752569889,0,0.0234716776141946,0.16965855233796,0.101208273724581,0.00180402845431504,0,0,0.00291145872250564,0.00513893940868398,0,0.0252450084022942,0.0819632156332677,3.75311623460166e-19,0.100341377488745,0,0.0398234078251594,0.00894219953212634,1.54553848513096e-18,0.00420461598699477,0.0177551952843821,2.17702812721813e-19,0.1268392936755,8.44356588563842e-21,0.00502536024421412,0.00138621906317743,1.45297499299917e-20,0.0103293836010261,0.0282310138002505,0.0107731301459322,0.00552006383324912,0.000146329004178391,0.00290620512446063,0.0027793939377236,0.0052961764857034,0.0111021931051463,0.00632461728662897,0.0447631348309778,0.0616796146330827,0.00461157086303807,0.0359895620084097,0,0.00612532672600762,0.0184858327165441,0,0.0322502288410488,0,0.0213489279838961,8.95246929772067e-19,0.0277660881049569,0.0207658109598216,0.0124519439667547,0,0.0295581537660019,0,0.111451144925493,0.0109055211225056,0.00585565996190414,0,0.128600113968443,0,1.4575699039248e-18,0.188694180722491,0.0199784153145717,0.174592781472958,0.0113902777642981,0.185983059237256
"GSM1621924",0.0792160599908074,0,7.29829385694899e-18,0.0488651559058756,0,0,0.0101054096092568,0.00446296491165403,0.00800203503596339,0.0201592301862886,0.00299986439924611,0.0397128586256803,0.0532271893792352,0,0.0488415196673198,0,0.0109836934462628,0.00680434962064339,0,0.00194062292536559,0.00836706228932342,0.00790690244410042,0.144674355444054,4.66549011013779e-21,1.04899980742952e-18,0.0301579938597625,2.09491165247614e-20,0.0235472627442708,0.0387975804707287,0.00581535914236439,6.81174934308964e-05,0.000937946845911291,0.00344874990694121,0.00181578139229928,0,0.00164518421604079,0.000349413037286145,0.0183048229779842,0.0855035845072469,0.00702668050123015,0,3.79875651591074e-19,0.00482723270774656,0.00609645988548055,0.00245125383051817,0.00925110201875508,0.000281897967225521,0,0,0.010444788879672,0.0525836805480192,0,0.00327427891768518,0.00153758322925702,0.00287980316137933,0.0292455743861127,1.30945979940099e-19,0.000561423831338946,0,0.161284933870509,0,0.00773106240012766,0.0540875403176363,3.09911009183707e-18,0.0692176344390582,0.00418353114466171,0.0734011655837199
"GSM1621927",0.0708983536724527,0,7.93861711105838e-19,0.0580449757830379,0.0273166270251938,0,1.93493990716811e-05,4.04456202669585e-19,0.000284894538424495,0,2.40049959029349e-19,1.4135306745081e-20,0.0142633087006994,0,0.104862459699852,1.08867042407424e-18,0.0104171515197603,3.78053811642649e-19,0,0.00987911210491631,0.0153711625034654,0.0175108839459374,0.133240040361556,7.00812271901588e-05,0,0.0600080533221252,6.04069204210326e-19,0.0326961598023777,0.245368367502687,0.00414016188929016,0.0034421482096339,0,0.000483505070830189,0,0.0128706672255001,0.00309039524595419,1.41832015540498e-18,0.00974572376684983,0.102456155340815,0.000500749554378131,0.00409462943009487,0,1.71001890445476e-18,0.0105605906642194,0,0.014621441774871,0.000166696680652631,0.0028771650444503,2.34025739335168e-18,0.0552682489775426,0.0336931128799476,0,2.64876686515954e-18,0.03922057051218,0.000744499517916546,0.0314302955442313,4.96577807293954e-20,0.0035312144735471,3.49049428262494e-18,0.165301674036448,0,5.33057794085699e-19,0.11037465500709,1.14497581618605e-21,0.0701849556892913,0.00768558125173271,0.077870536941024
"GSM1621928",0.0840436618287003,0,0.0126953197842647,0.0557716883152079,0.00846768874521759,0.00263738270494945,8.93948136137975e-20,0,2.65322103036124e-19,0.0109776082906453,0.00199171767984975,0.0112647821762418,0.0417203877877307,5.48928864135269e-19,0.0463507269471963,7.74829535711389e-19,0.00797573436872965,0.0132240895962907,7.43684086054528e-20,0.00302234368562439,0.018697445115014,0,0.144667715513463,0.000668524025640609,4.31319278182348e-21,0.00771862683177164,0,0.0170777242626666,0.0834573645592447,0.00736036092247925,0.00226575036565682,4.14558238868219e-20,0.00119851244273387,0,0.00126784923196567,0.0032712249724688,0.00124586446292038,0.00963602598334778,0.0574216086117591,0.00236384601769126,0.0104033110540954,0,0.00135167745208962,0.0129924598562823,0.00572036495954111,0.00621700740496374,8.31084403144527e-05,0.00447655462597566,0,0.0641205642751805,0.0185011198565315,0.0102453936649684,0,0.0345764008286055,0.000981220299333392,0.0306052544477183,3.72291554089596e-19,0.00450335961028769,2.57661321197801e-19,0.16211576214146,1.30857696239285e-18,3.52510128288203e-18,0.216003667833597,0,0.0574710193927406,0.00934872255750699,0.0668197419502475
"GSM1621931",0.0371448187113351,4.52640744026443e-19,0,0.0421975012222281,0.0326596383386573,1.95417988102731e-20,7.55075864246376e-19,0,0,1.09256007480156e-21,0,1.58990068547166e-20,0.0138302408082844,0,0.106640857992043,1.60694713085503e-19,0.007400436234847,0,9.65267988539996e-19,0.00961277702722577,0.0179684480518684,0.0138889420194074,0.145923070577976,0.000118171725492386,0,0.0584979587823767,3.83117971313956e-20,0.0199597494451933,0.289358676404153,0.00650524321729688,0.00349469077817735,0,0.000277779075761178,0,0.0122920901220275,0.00465827066254598,5.88099927691326e-19,0.00216945179844499,0.0938835569161762,0.0031163675462912,0.00350056873482418,0,8.60190786288806e-19,0.0097800005602726,0.00146184449244376,0.0126289021956409,3.97641531415363e-05,0.0035254137929949,0,0.031983856998215,0.0223130966074236,0.000733284302204459,2.27767505091751e-18,0.0397000249311547,0.00183025659922302,0.0423619249510211,5.12771302064245e-20,0.00433997350455852,0,0.164599879139377,6.30529228784781e-18,8.70132999405027e-18,0.14094899676794,3.87237338598931e-19,0.0566781952791386,0.00898422402593422,0.0656624193050728
"GSM1621933",0.038175704378736,1.09129967092121e-19,4.64178255436423e-18,0.033291066429721,0.000864660363851773,0.00426568162400275,2.2753276571971e-19,0.00126389775692537,1.75606403877577e-18,0.0130804014142673,0.000912912272637995,0.00887870381196975,0.0251005527179646,0,0.0591898216592577,0,0.0179954754572667,0.00758974880235463,0,0.000154691258910854,0.0031571680289474,5.58494841513117e-20,0.130238182769951,5.6011651012069e-20,0.0195625173524596,2.88881552505808e-18,0,0.0590681981456193,0.0251317877733811,0.00366559430819691,7.59597872576134e-20,0.00477833602123087,0.00136790941496965,0.00360749776236403,0.00153177651422966,0.000124436385459958,0.00102194270550568,0.0111023013570999,0.094081823571801,2.60387095706637e-18,6.11738501471824e-19,2.72350424967502e-19,0.0452380307872599,3.49852776709634e-05,0.0091417365595718,0.00428608235963974,0.00234727781939993,0,0,0.00633131053541217,0.0411246543422029,0.00102894303254303,0,0.0156425356036124,8.34976967711073e-19,0.0304273694040375,7.04626322518159e-19,0.00159635494750236,3.58574024553399e-19,0.211494655626993,2.02976657011935e-18,0.00434904831127866,0.0478711134537654,0,0.0332656478619916,0.0113598426907035,0.0446254905526951
"GSM1621934",0.0824937728904889,0,0,0.0272634356615694,0.0247690787669872,4.25083296465476e-21,1.21460241106335e-19,1.14580929394392e-18,0,1.97154085152086e-18,5.61280740654353e-19,0,0.000238248819099066,3.22081582775366e-18,0.0725364839095935,0,0.0144288579593793,0.00205378864510182,1.20787003845089e-18,0.00593598845070162,0.00156707062566164,0.00579195458392451,0.149053542552158,2.14357688170604e-19,0,0,2.23501540722564e-19,0.0087561139112157,0.221876872087949,0.00215932887606957,2.1399450043618e-19,0.00217231767045319,0.00945087605281205,2.23158554771914e-19,0.0021422705560256,3.86990075700695e-20,7.29392900989934e-05,0.00809995983443961,0.0855211784550665,0.000541863232517962,1.48664641435472e-18,6.92343616632013e-19,0.105047262723409,2.3400496843426e-20,0,0.00344352427550993,0.000351081523722161,0,1.13848418722682e-18,0.017159948600905,0.0541987700581354,0.000950277218407431,1.00114875123759e-17,0.010345439088502,0,6.61582634696549e-18,0.00263380428328157,0.000181280680227437,0,0.0939770022815364,6.5480805364798e-18,0.0128226084546324,0.0286805174648746,0,0.0288706446151162,0.000783535312830818,0.029654179927947
"GSM1621935",0.0957437518022145,0,6.86827325135119e-18,0.0542632511809491,0.0512298151973583,0.000257892206324136,1.41607472830773e-18,1.47274008468494e-18,0.0092471391733729,0.000840332580487592,0,0.0152821886579308,0.0362131306721871,0,0.0922185679189184,0,0.0113435085739969,0.00805928608019919,0,0.0086387400678185,0.00892008470680811,0.00068811998464403,0.129094292273891,0.000369833379642133,0,0.0184939645588409,0,0.0240134512238321,0.204085998398409,0.00486253603853441,0.00142469239488731,0,0.00020919908713702,0.000243857564571071,0.00812514171586357,0.000832825460793877,0.000108076021763768,0.00756769205596271,0.0916542040483001,1.69936621722563e-19,0.010431521791736,0,2.38728267523444e-18,0.00596770108192548,0,0.0139568700574746,0.000241670676640382,0.00367425867330779,5.76435440073126e-20,0.0185303046604784,0.0338380704056458,0.00031320304747062,0,0.0379053060609323,2.66332794301263e-19,0.0538707205949547,0.00173117250094345,0.00385160308633922,0,0.162608088398511,0,1.25179181112305e-18,0.139719274462873,0.000953232935921692,0.0674021480481665,0.00446004235340405,0.0718621904015706
"GSM1621937",0.0112792185895574,1.24094315424481e-19,4.17320336319834e-18,0.100212624514651,1.38717081853834e-18,0,0.000459180634562794,0,8.91270938811905e-20,6.02428036509464e-19,0.00242327448344045,0.00864737551029531,0.0114979431342804,0,0.070201266810899,3.66492210686434e-19,0.0256084565701531,0.0117933635429655,0,0,7.82033884510549e-19,0.00055045164943405,0.123797914613517,0.000384512585996395,1.98282443692251e-19,0.0115500507764426,2.79882130946587e-18,0.0439099746119634,0.0436536378780746,0.00373327426714461,5.24077048759066e-19,0,0,0.000675017430323058,2.41310341869993e-20,0.000212367423213988,0,0.0295820048428909,0.068851470423217,0,0,1.06917238485318e-17,0,1.31430066195511e-18,0.00423031324744582,0.0252676308389741,0.00251235935342759,8.07431714610069e-19,6.26602238123275e-18,0.00041016576011,0.0258345636665939,0,4.32296589070403e-18,0.0182268441607373,0,0.0342030001062669,0.00453671567919906,0.00100831620174889,0,0.216934364941929,0,1.75373751032952e-18,0.0573958902808374,0,0.0729403011162533,5.52205321813641e-19,0.0729403011162533
"GSM1621938",0.0345994528394276,0,0,0.0123715900796707,1.11419503020782e-18,0,0.000617266141630476,5.63817965552078e-19,0.0030013472450669,0.0226339221431768,0.00206671693908687,0.00568040950031669,0.00942660641806137,6.7762635780344e-21,0.0760943034905279,0,0.0127100072022817,0.00595837389833721,0.00110411837061327,0.00720482494573321,0.00382854759884031,0.00849971069199715,0.139456632107368,3.69102412498529e-22,0.000440578114208103,3.81490435614757e-19,0,0.0135281389001926,0.283764947848306,0.00207532177428585,7.62261247047153e-05,0.00534616429455401,0.0144381562976673,2.77607072736765e-21,0.00203799953129716,3.98907162958297e-20,0.000372715456743489,1.71990201307801e-19,0.0906947938972942,0.0151512195620555,0,1.91964637138027e-18,0.000563751890629398,0.000944046730527509,3.46860881444682e-20,0,0.000241116517260683,4.63274944756738e-05,5.25853388455344e-19,0.0122495165996672,0.0780050774869601,0.00152498883480896,5.01365562110799e-18,0.0152566902725031,2.79684361513116e-20,0.0226652779549052,0,0.000217192793303152,6.46837977661999e-20,0.129768999689437,0,0.0216916753653504,0.0140700348143137,0,0.0274580176920297,0.00213456285652421,0.0295925805485539
"GSM1621939",0.0178650971654314,0,1.22021073012084e-18,0.0132313624984874,0.0300973290146673,0,5.38778305136687e-20,7.36125334942814e-18,0.000141682187345015,0,0.000653455921199966,0,0,2.95446689073839e-18,0.0100527440895461,8.84842857747667e-18,0.0040990760743432,0.00892326159339614,0,3.45998045690022e-20,0,3.44408636462029e-18,0.12970447022409,5.15009632995808e-19,6.15171581882307e-18,0,5.35842138237438e-19,0.00840311999813497,0.0485714187474904,0.000661311864176995,0,0,0,0,0.0027041878480466,1.71917427446635e-19,0,0,0.0891507316745386,0,4.27516486436663e-19,0,0,1.12949608384012e-19,1.12973431032571e-19,0.00284712847716442,9.2965915198335e-05,9.13852237952674e-20,6.06020412818691e-18,0.045746241924389,0.0651683240418007,0,1.38197079790997e-17,0.0111582718033287,1.79867492646718e-19,0.0223418600931373,1.36116049902363e-18,0,0,0.137943782344022,1.11299836031257e-18,0.00576487890127786,0.0792830829074232,0,0.0106237002310226,3.07585790941153e-18,0.0106237002310226
"GSM1621941",0.0738345044726035,0,0,0.00423726959553048,0.0230620863425136,5.57920138644519e-21,0,0,6.84771035077015e-18,7.94285816396183e-19,0.00264341773548389,5.58498596638991e-20,0.00607484518582858,4.79517102878498e-19,0.0385070154335151,5.93642828694526e-18,0.00153730073847977,1.81244336272265e-19,2.03413713959977e-18,0.0055959795128616,0.00419076016837436,1.32510475350256e-19,0.167830604468722,0,3.34388468450261e-18,0,0,0.0220603270157214,0.130427358220331,0.0090781667347498,6.40915859512997e-19,0.00637020350580143,0.00685745271577459,0.00384640034800737,0,0,0.000725674801528404,0,0.0704138217044449,9.29513239417783e-20,0,9.20472332263449e-18,0.0221140443071481,0.00374765722119711,0.000459911425404376,0.00274495925425811,0.000410289006807355,0.000365358572935346,3.67396448738597e-18,0.044792183093302,0.036825863676276,8.92434723823717e-21,9.75134435139951e-18,0.00991239454881774,0,0.026480052259475,3.13131442370561e-18,0.002600798292859,1.07188362436692e-18,0.177514766495746,0,0.00333204857160544,0.0571658197798399,0,0.0110458741247526,0.00209538008418718,0.0131412542089398
"GSM1621942",0.0230622583576897,0,0,0.0186642331239784,1.25140010456052e-20,4.57930135365151e-20,2.92937005943859e-20,9.52773237675717e-19,6.67323425668936e-19,0.0156509205674433,0.000112938064545207,0.00419928840475523,0.00172196406297481,0,0.0769077502271218,1.14026733095771e-18,0.00604343925120475,0.000904037809639433,4.84814746965607e-19,0.00482492084926258,0.00362031712541957,0.0049706777728748,0.14972233012979,0,4.28306736880674e-18,3.54355474469827e-19,0,0.0051929012987635,0.234139996671389,0.00115528214754521,5.96993642072484e-05,0.00870447353304465,0.0153549998948935,0.00145635718001599,0.00367277675504624,0,0.000372038457219093,0,0.0839188552044796,0.00621849936963262,0.000729219458087198,3.76220649786093e-19,0.0282251303445408,0.00246116539177439,1.12832173441803e-20,0,0.000251370686972827,0.000305997469263372,4.27388169636041e-20,0.0512114911488552,0.0754855628627743,0.000207264236444256,3.5154710019825e-18,0.0222750403897904,6.63504777864931e-20,0.00421334046671333,0,1.54498865979227e-20,0,0.129185908355503,0,0.0227243789799098,0.0138201943135803,8.23027334993633e-19,0.0307143915775417,0.00181015856270979,0.0325245501402514
"GSM1621943",0.0167961349259019,0,1.48132247416012e-18,0.0215311780226534,2.81512170964373e-19,0.000950884630481396,6.10442805157761e-19,8.22919156534885e-19,0.00767223522330321,0.0120273971345746,0.00841585008732314,0.00777102994342528,0.0140246906037335,1.9606567352902e-18,0.0262465919376095,8.10667257809933e-19,0.00706187613551374,0.00713399277752162,4.34755448438744e-20,0.00210395473914341,0,0.00318134350957297,0.122660304165988,0.000410070808066687,9.46006717412149e-18,0.00509049771403708,0,0.00849556948705356,0.0865972248812493,0.00131869533099345,1.42333383653862e-19,0.000597032872713142,0.00535359640204042,7.71642942032225e-21,0.00404309335834835,1.05120735177541e-20,1.12062526198108e-20,0,0.0800695599048992,0,3.98475302044739e-21,0,1.13167125460809e-17,0,6.82687939640173e-20,0.000969950389222481,0.000103461458500701,0.00162660765519386,0,0.0333945880141708,0.0420617152635431,0,5.8514378306095e-18,0.0193539383740307,0,0.0494457606877642,3.35273813757184e-19,0,8.4617648985306e-19,0.146672244446252,4.21202318290097e-18,0,0.100692931723464,0,0.027236160067367,4.73003358706074e-18,0.027236160067367
"GSM1621944",0.0152162739469907,0,1.20078215372493e-18,0.0148430160667385,0.00949364089416533,0,0,0,0.000922584862997485,0,0.00656473567098734,0.00225316948251227,0.00482692947880752,1.57944011917992e-19,0.0312235351357729,1.90821370006956e-18,0.00400703823563322,0.0208429984093598,5.33421261030656e-20,0.0013490733101016,0,0.00487814412936608,0.166428328046538,0,2.90856110889942e-18,0,0,0.0051319008855555,0.0973592116040798,0.00700073088167857,0,0.000584830680891771,0.00377789308487822,0.00243830689221469,0.000978294870986937,2.56627274292418e-20,0,0.001973100684831,0.0590465819623451,0.00238173188268729,5.20190528816975e-20,0,8.67258950834189e-18,0.000522298898826247,0.00438566883439828,0.00137184333559196,0.000792355540682686,0.00174330141086159,0,1.66639299394798e-05,0.0370955445531393,0.00274090291587594,6.70288162425963e-18,0.00482432173350323,0.0030725942696795,0,0.00567622461072911,0.000868373433801943,8.22100410937984e-19,0.173367832076316,0,0,0.0824538028930752,6.76858976984797e-18,0.0177532199676392,1.45428055444971e-18,0.0177532199676392
"GSM1621945",0.0292423265779665,0,4.59793992199859e-18,0.00431883089699184,0.0474606929215224,0,0,9.24914957770675e-19,0,0,0.00105832590999868,0,0.0111494073606152,0,0.0280112050859254,0,0.00228479047615324,0,3.64639490847393e-19,0.00148435616081397,0.00267529000744986,0.000531792414342784,0.145626667572221,6.46489507292294e-19,8.58562846359272e-18,0,9.73715633604776e-19,0.0337207001505255,0.120716116552698,0.00263829922404081,0,0,0.00474628103213405,2.70380712338665e-19,0,4.16711399856962e-20,0.00064604322563395,2.40949005358316e-19,0.0658555641958174,0.00450780488336553,1.4668528665486e-18,2.81024319079081e-18,0.0596734229599468,0.00103376807635209,0.00503807487730391,0.00543565848331259,0.000716115383059201,0,0,0.00960516805094121,0.0571460364925264,0,0,1.03446681299212e-19,0,0,0,0.000693676361480907,0,0.123392665999283,0,0.0190265632704439,0.0224860312835966,0,0.00422331964809906,0.00133764500372493,0.005560964651824
