"","B cells naive","B cells memory","Plasma cells","T cells CD8","T cells CD4 naive","T cells CD4 memory resting","T cells CD4 memory activated","T cells follicular helper","T cells regulatory (Tregs)","T cells gamma delta","NK cells resting","NK cells activated","Monocytes","Macrophages M0","Macrophages M1","Macrophages M2","Dendritic cells resting","Dendritic cells activated","Mast cells resting","Mast cells activated","Eosinophils","Neutrophils"
"GSM1621629",0.110060220201537,0.0351597153147533,0.304361642433204,0.0255922449694232,0,0.0773514335953069,0,0.0139623649930194,0,0,0,0.0578025894526297,0.00479782009758882,0.00816652446656908,0.0474410981239169,0.251617812718945,0,0,0.00944359206825815,0.0256238557671569,0.0286190857976909,0
"GSM1621632",0,0.0630021251434968,0.390853527267955,0.018725186631287,0,0.0275267256179527,0.0638222293835226,0,0,0.0265329409269221,0,0.0336080430162881,0,0.0298816671557705,0.0388118562773647,0.119031562255162,0,0,0,0.124206233139441,0.0639979031848374,0
"GSM1621634",0.028975959519225,0,0.323363707809641,0,0,0.0623952794239103,0.000172429262421801,0.0212454307624689,0.0189891355465216,0.0593911325689855,0,0.0373223573416349,0,0.00075863824259423,0.0602070564984916,0.24252194394448,0.00424673755145617,0,0.0980892116472642,0,0.0423209798809045,0
"GSM1621636",0,0.111437570058198,0.158404497793939,0,0,0.0263753386703426,0.0494908335839718,0.0712154449079035,0,0.0828459718216923,0,0.0313146607618213,0,0.0548180668938476,0.151290117808662,0.0892588874826202,0,0,0,0.111677859188204,0.0617661563849644,0.000104594643833303
"GSM1621637",0,0.0370324189025439,0.167419940088961,0.0181869961855105,0,0.140180425550896,0,0.0192656116542826,0,0.0069392696275786,0,0.0566158597321217,0,0.0633586778318061,0.134949074431508,0.255799018139258,0,0,0,0.0851845913577296,0.0150681164978037,0
"GSM1621640",0.00696583577834343,0.0331307203552265,0.327936106673731,0,0,0.0598130610640547,0.0135774007853897,0.022961176670553,0,0.0911208527392974,0,0.0747390091708179,0,0,0.0936443034098397,0.126062616529261,0.00633310619115916,0,0,0.0981222051573192,0.0455936054750078,0
"GSM1621644",0.0516471763004877,0,0.291925420246883,0,0,0.0641085478890802,0,0,0,0.0536864465799195,0,0.0434985041055804,0,0,0.0256480043533318,0.2516486944846,0,0,0.147947013950739,0,0.0698901920893783,0
"GSM1621648",0.0271747863097595,0,0.37850529661613,0,0.0104240426682843,0.0503627105186944,0,0,0.00543084563980245,0.0723041682986677,0,0.0626072388178811,0,0,0.0123090839528437,0.212877852843553,0,0.00455269836280349,0.15322215393655,0,0,0.0102291220350315
"GSM1621652",0.0158082995706017,0.00773932897182252,0.446740230834933,0.0162324520059913,0,0.0422552403737303,0.0358910420662729,0.00603870413926869,0,0.0391760296247192,0,0.0514167058981359,0,0,0.037843558254547,0.144439103889159,0,0,0,0.0894219697091516,0.066997334661667,0
"GSM1621653",0,0.0122356998554437,0.349386494568314,0.0382756218463606,0,0.092125715071998,0.0147014966354006,0,0.0173451785165261,0.0107306958126412,0,0.0446276470932659,0,0,0.05562281014019,0.239900624625379,0,0.00496994916441941,0.0258593975207233,0.00842865302891197,0.0857900161204267,0
"GSM1621655",0.0508334259465011,0.424956148584661,0.0718708285058895,0.012043530633476,0.0232268003545888,0.0796048259045855,0.0180802803535514,0.0270377508776768,0,0.0978906826144697,0,0.0137989400838795,0,0,0.0239620175542239,0.128291408021279,0,0.000509933709979025,0.0107587573247181,0,0.0171346695305205,0
"GSM1621657",0.0148012038385515,0.0660213376069582,0.127009290356994,0.00792645428097342,0,0.172169716835481,0.013982846935515,0.0219227057481377,0,0,0,0.0923296562060451,0,0,0.198259943667986,0.117976304181682,0.00479763970688611,0,0,0.15231860504019,0.010484295594601,0
"GSM1621662",0,0.0286915652643036,0.355511447421706,0.00270482376956549,0,0.0875639572619667,0.0201396682183555,0.0100625261619089,0,0.0403233024158327,0,0.0391861881776875,0.0811150146244525,0,0.0764852437950898,0.143862037673722,0,0.00116311032263974,0,0.00645169429224249,0.0778734470418089,0.0288659735587177
"GSM1621664",0.0142972473682567,0,0.362216911699497,0.03332793119168,0,0.168213291392116,0,0,0,0,0,0.0846817170162859,0.0121686736879816,0,0.076057416028018,0.186012895605401,0,0,0,0.0392120000469079,0.0232833928679257,0.000528523095930024
"GSM1621668",0,0.0025890834189376,0.243470412995361,0.0278983282433079,0,0.142302743870864,0,0,0,0,0,0.066814676030374,0.0222511152744249,0.0375966012588944,0.13913483010742,0.20673683214621,0,0,0,0.103045056068716,0.00816032058549065,0
"GSM1621672",0.00980117988860461,0.0373983398372409,0.268918350940555,0,0,0.166340385952732,0.0252487941254137,0.00275426727857645,0,0.0353979643369427,0,0.0598596180460494,0,0.0347329231869584,0.0763860065058622,0.208220053777912,0,0,0,0.0645047549691448,0.0104373611540082,0
"GSM1621675",0.0130397534564814,0,0.330587183800715,0.015571008399256,0,0.219179222437046,0.0184199701940691,0,0,0.00146505241052018,0,0.0188989105667714,0.0270095903704976,0,0.112502651414559,0.185252783274796,0.00962935726961126,0,0.0128943206154018,0.00582399108229986,0.0297262047079755,0
"GSM1621676",0.0300074431980277,0.025241878290427,0.215076269723967,0,0,0.101578948200752,0,0.0292613197994637,0,0.0268388735556843,0,0.0387536564123301,0,0.0722805186181726,0.197079566430154,0.113468587138988,0,0,0,0.134019338915344,0.0145986198253776,0.00179497989131183
"GSM1621678",0.0143210198016418,0,0.357760640541859,0,0,0.0977162345372028,0,0.0128233182978785,0,0.0376435873775283,0,0.055626723777826,0.00351871555136547,0.00243599224292253,0.126139719229012,0.171041735283166,0.0103564118326117,0,0,0.107197888610927,0.00341801291605882,0
"GSM1621680",0.029113877213843,0.0201177893472753,0.304409852231214,0.0111698085185382,0,0.0735330365996161,0,0.0535269748018485,0,0.0319220102853504,0,0.0465165455803843,0,0.0793880155151604,0.159780413867909,0.136704736618788,0,0,0.00737195720902152,0.0316874386464326,0.0147575435646183,0
"GSM1621682",0.00231142706513576,0.0184101480372846,0.441599262033393,0.0136680397630513,0.00106841987747191,0.00382937262185705,0.0685913140401182,0.000538767929951944,0,0.0434587568295712,0,0.0481509139938569,0,0.0268657888382464,0.0413810201453837,0.117594358001729,0,0,0,0.113952833239923,0.0585795775830257,0
"GSM1621683",0.0276211233281117,0,0.162071548212831,0.0375421360391369,0,0.0667966316118812,0.00275574610061628,0.0736263369627527,0.0429194356290164,0.0251742532872016,0.0153347072471688,0.0328338988102984,0,0,0,0.334382328575425,0,0.0210798775731499,0.15786197662241,0,0,0
"GSM1621688",0,0.0180161934928658,0.256467450732506,0.0118587858247685,0,0.0300647032670144,0.0013343009111063,0.0243634656533352,0,0.0267666572476134,0,0.0380172480083176,0.00901470441752463,0.158954037038161,0.139513299978676,0.0654235989895971,0,0,0,0.184423157036351,0.025149885770097,0.0106325116320656
"GSM1621699",0,0.0408786330046028,0.246863502269236,0.00190123657066319,0,0.212570284555474,0,0.0285960616679485,0.00269377710038999,0.0114343285580241,0,0.0835151356382846,0,0,0.0460698646112319,0.249000618007662,0,0.00450196615650146,0.0216365183314278,0.0111066905648463,0.0392313829637065,0
"GSM1621709",0.000995545876882221,0,0.232660373877956,0,0,0.120295005690044,0,0.00216176341289943,0.012990384397034,0.0114048513429213,0,0.0577465823812123,0.0676184381595169,0,0.0973612102009075,0.237134966799227,0,0,0,0.0776459168326255,0.0609368516927794,0.0210481093359932
"GSM1621713",0.0157858808243078,0,0.334313350121771,0.0392309432931007,0,0.106267021832545,0,0.0246019829513334,0.0141470079611793,0.00464482881544733,0,0.0736073346854161,0.00720294633073617,0,0.0280323036638603,0.235678068649081,0,0.00673844856559746,0,0.0647393715622832,0.0450105107433405,0
"GSM1621717",0.0164914761249088,0,0.396091762039394,0.0223334208968938,0,0.0871373613316737,0,0.00922157813710794,0.0103341236823693,0,0,0.0716060738851165,0.0065117959972564,0,0.0343922247804599,0.232490365483104,0,0.00569758689722084,0,0.0533092150202565,0.0543830157242391,0
"GSM1621723",0.0106905206370769,0.0308005391405268,0.357948286906373,0.0110549831564627,0,0.103534796330966,0,0.0177198682473557,0,0.00622598004711465,0,0.0469014953292912,0,0,0.0497813527763387,0.263785943398498,0,0,0,0.0693528707789029,0.0322033632510934,0
"GSM1621725",0.0313517019980761,0,0.293566595047889,0.0210661956846457,0,0.101014283215105,0,0.0210934671522829,0.0173450198011381,0,0,0.0734959353275702,0.00553083271810941,0,0.0418093237664373,0.264643226217824,0.00275149339991261,0,0,0.0689487744588651,0.0573831512121446,0
"GSM1621727",0,0.0478846356263144,0.28907831124167,0,0,0.0465680107379641,0.0285495867754113,0.0282554506378093,0,0.0296670601644817,0,0.0259297845022647,0,0.0996376359531608,0.185092732810663,0.113295648999618,0,0,0,0.0959035539273244,0.0101375886233184,0
"GSM1621728",0,0.00509865634663064,0.0662967818824923,0,0.00278350616443721,0.00893885354405772,0.0179132784670375,0.00447832997113075,0,0.0347380240888256,0,0.00654729653336295,0.0796585568470089,0.0552516412980764,0.10898206522224,0,0,0.0113939733915464,0,0.275494852754821,0,0.322424183488333
"GSM1621730",0.0216946143811134,0,0.190530184022853,0,0,0.101239085560245,0,0.0382171266290448,0.0103151125135486,0.0926130465172367,0,0.0627062208608788,0,0,1.32202841216886e-05,0.32070324343377,0,0.0323613847252311,0.0977529625890168,0.0136528313822124,0,0.0182009671007276
"GSM1621732",0,0.041891655192295,0.112858977594236,0.000552254284052396,0.0125714502291344,0,0.00813511119308699,0.0060324311013876,0,0.0181668037097404,0.00598777521882124,0,0.121409545682272,0.0509769238637345,0.101732619615835,0,0,0.00540617961576497,0,0.339842588411723,0,0.174435684287917
"GSM1621735",0.00152504649624656,0.0453884223003485,0.190999080663136,0,0.0109066497494114,0.0256780292966645,0.00763919840283619,0.0163032724920791,0,0.0366902382405218,0,0.0380437663068978,0.00592670186782048,0.131140162666864,0.276209935249898,0.0329834188124069,0,0,0,0.175235243349877,0,0.00533083410499132
"GSM1621736",0.0286462035213522,0,0.239655511575993,0.0584955309758215,0,0.0853368013030024,0,0.0169333797727258,0.017641450318594,0.0294257611865522,0,0.0294355352949654,0,0,0.0136448122094932,0.292195888761477,0,0.00112223331785699,0,0.102264350731227,0.0852025410309398,0
"GSM1621740",0.0359943878553771,0,0.276522928363054,0,0,0.158955792068965,0,0.00523994615224071,0.020377712168116,0.0196311926684546,0,0.0499296600877169,0,0,0.033307248927587,0.271204756491912,0,0,0,0.081803998583064,0.0470323766335125,0
"GSM1621744",0.0121099022151636,0.0208625968258638,0.252698269079638,0.0651772876637398,0,0.0840473929765627,0,0.0402840513814158,0.020970508016374,0,0,0.0684374211703365,0,0.00945283560091282,0.0539175357162603,0.207555372401332,0,0.00301801997248331,0,0.119322291031194,0.0421465159487237,0
"GSM1621746",0.00142891286852369,0.0467638288397999,0.285072280781157,0,0,0.180000223002529,0,0.0175219522677733,0,0.038588947265607,0,0.0973125527177933,0,0.0393431212653266,0.0854560882022487,0.177645495029095,0,0,0.00588266315728032,0.0125408035039443,0.0124431310989215,0
"GSM1621755",0.0176406867436977,0,0.34568398035337,0,0,0.135667632361604,0,0,0,0.0232653661976951,0,0.0548789786553664,0,0,0,0.301440305218652,0,0.0121491458046088,0.0233636869626873,0.0106845536309921,0.0752256640713272,0
"GSM1621774",0.0240682257589988,0,0.180185012538162,0.01411012084642,0,0.117342291497917,0,0.080474006952485,0,0.0228711842441779,0,0.0673067818077308,0.00644938828791917,0.0294224428763711,0.121266159319787,0.0853927364863377,0,0,0,0.222577171224589,0.0285344781591044,0
"GSM1621777",0,0,0.470474818841696,0,0,0.168409893968688,0,0.0093602216322443,0,0.00546752235517269,0,0.0267868231996586,0,0,0.00227478096495738,0.202408476325612,0,0.0175233012556114,0,0.0913415829485159,0.00595257850784407,0
"GSM1621788",0.0116668486188832,0,0.187270993718545,0.0250749108970207,0,0.225843065396413,0,0.0380595730777089,0.020404007205821,0,0,0.091668188541456,0,0,0.0609537314629154,0.226383045260686,0.00647565136394595,0,0.0727523285129203,0,0.0202753715330849,0.0131722844105999
"GSM1621789",0.0115326455984097,0,0.189052152603535,0,0,0.103496674842226,0,0,0.0189979609662652,0.147695607907426,0,0.0412666285380229,0,0,0.0706148639344906,0.323029905125362,0.00505527093071203,0,0.0463634835673301,0,0.00992510111154237,0.0329697048746788
"GSM1621790",0.0316764269051365,0,0.301955537407975,0.00202482008384145,0,0.0766655132346122,0,0.0109810742265319,0,0.013551389993461,0,0.0885504937270036,0,0,0.0410327539623151,0.338446386024502,0,0,0,0.054602532418387,0.0405130720162344,0
"GSM1621796",0,0.0265609130197745,0.318637790628063,0.0166902274816502,0,0.121756821713657,0,0.0260662841487663,0,0.0108533425010288,0,0.0363435531814798,0.033023917800234,0,0.0880843373913762,0.221878431209191,0,0,0,0.0376173820392836,0.0624869988854951,0
"GSM1621800",0.0158443600638173,0,0.285935066684754,0.014511499424756,0,0.138197822966508,0,0.0256982914960541,0,0.0120314284075241,0,0.0500783277310274,0.0208242498478458,0,0.0937348607887113,0.256102056046432,0.00133083754858674,0,0,0.0536349990859253,0.0320761999080576,0
"GSM1621802",0.00476728069334847,0,0.457745340616005,0,0,0.104115495325225,0,0,0,0.0532540421286313,0,0.0543253230590196,0,0,0.0114361610468505,0.241692145542095,0,0,0.0604731933197475,0,0.0121910182690781,0
"GSM1621804",0.0329215380939891,0.11649742468171,0.0928217266780491,0,0,0.131017550724847,0,0.0323536568389022,0,0.034862054362178,0,0.0447296991276342,0,0.0640675533354903,0.178685254608541,0.114207132232501,0,0,0,0.151066749221583,0.00676966009457448,0
"GSM1621808",0,0.0471715650995705,0.246631394204151,0.00347586240540786,0,0.1208451504155,0,0.0151230450142159,0,0.0248128325084676,0,0.032670560195215,0.021501513496051,0.0339729550187102,0.163428009623236,0.129630677196647,0,0,0,0.13218306529053,0.0285533695322996,0
"GSM1621813",0,0.0279395252816646,0.159367334665548,0.0168018090962216,0,0.0442828866258717,0.0656801009638285,0.00936109524308817,0,0.0577768733398233,0,0.0424198471271939,0.0291352398770214,0.0629792983558732,0.184431883329395,0.136550190126112,0,0,0,0.106303446707109,0.0569704692612489,0
"GSM1621823",0.0415493459340692,0,0.423166438963437,0,0,0.148723948464211,0,0.00487126787877242,0.0143036658802274,0.00258011104192649,0,0.057714797055829,0,0,0,0.229661269674563,0,0.0111823659274574,0.0143320791161067,0.00908841302918136,0.0428262970342191,0
"GSM1621829",0.00600159875427017,0,0.329315780651165,0.0122828124728726,0,0.0708208798940074,0,0.0251792485710543,0.00236713665565511,0.00688024027529968,0,0.0432086012891799,0.000992099323065297,0.0751502794073584,0.155858667907451,0.10328563092256,0,0,0,0.144541967785123,0.0241150560909388,0
"GSM1621830",0.0342878077760911,0,0.366442879862764,0,0,0.103710241577135,0.00919398387881993,0,0,0.0944538526227791,0,0.0303280498210255,0,0,0.090397428058281,0.188089698396557,0.00278781711155092,0,0,0.0598807151207587,0,0.0204275257742369
"GSM1621833",0.00907460051216152,0,0.326172421787647,0.0246353384054035,0,0.0945719188994014,0,0.0288223293543387,0,0,0,0.0565128507650229,0.000575970449453144,0.0312791791871342,0.0711800474618911,0.185619926171555,0,0,0,0.155923518596316,0.0156318984096764,0
"GSM1621834",0.0550167962960487,0,0.490350830444159,0,0,0.123442315850635,0,0.00606923825233848,0,0,0,0.0505949856211008,0,0,0.0404060773034674,0.208897737496186,0,0.000376938720554678,0,0.0224089920566146,0.00243608795889597,0
"GSM1621835",0,0.036667669549909,0.462743127886653,0.000523067610837505,0,0.0699424665618801,0.0734150885693069,0,0,0.0105457061339629,0.00172733438552596,0.00750208377964262,0.00190920669299967,0.0304237070265592,0.0811117141852345,0.135154395649688,0,0,0,0.0447930707301526,0.0126506679350229,0.0308906933026247
"GSM1621837",0.0299761137504465,0,0.386216326905213,0,0,0.125257111183874,0,0.0223247203399041,0,0,0,0.0883474709292799,0.00361200447469188,0,0.0321193195171252,0.204701311795578,0,0,0,0.0702426355976203,0.0372029855062665,0
"GSM1621838",0.0454330566507163,0,0.444382583154962,0,0,0.131527163674746,0,0,0,0.00906276048818567,0,0.0406041143227594,0.00606962902154222,0,0.0348722781615586,0.270949348444631,0,0,0.0120186576541707,0.00508040842672784,0,0
"GSM1621841",0.0073716655270773,0.0458549366343101,0.234997464735923,0.032563468426653,0,0.0580214530275948,0,0.0449962182329593,0.00522456519399139,0,0,0.0616576935841567,0.00666673701076094,0.0118296902933873,0.135467101739629,0.181111408424108,0,0,0,0.131549716418216,0.0426878807512329,0
"GSM1621842",0.0428283029429863,0,0.311046416898936,0.0530034017200404,0,0.12883165536524,0,0.0137646539843475,0.00564047702330865,0,0,0.0473125271097256,0.0112136574521927,0,0.0305943224952076,0.292911416934401,0,0,0.054658521543222,0,0.00819464653039278,0
"GSM1621845",0.0268135206193687,0,0.297431089289333,0,0,0.121959106095249,0,0.0432672111996848,0.0158942493850259,0.0428884226759416,0,0.092112548118041,0,0.0354856194273165,0.126282149735446,0.130756759537711,0,0,0,0.0527142529753608,0.0143950709415217,0
"GSM1621846",0.0632735094020194,0,0.312831148722721,0.00484696204069844,0,0.197842527156273,0,0,0.01653839201446,0,0,0.0434113136249944,0,0,0.0150788182199061,0.299203627065551,0,0.00177478173617933,0.0436126599546116,0,0.00158626006258645,0
"GSM1621849",0.0163318387628929,0,0.309998762250214,0,0,0.091930458417962,0,0.021722871368068,0,0,0,0.0709800157134768,0.00775136341998539,0.0510024117198195,0.130643874511133,0.155528963528403,0,0,0,0.109172304635832,0.0349371356722136,0
"GSM1621850",0.00980874337469959,0,0.502225522523347,0,0,0.157344405810779,0,0,0,0,0,0.0575304397145865,0.0188896694358158,0,0.00481142189761211,0.20136265807081,0,0.0196795897519231,0,0.028347549420427,0,0
"GSM1621853",0.0193533700368288,0,0.191090871082631,0,0,0.140441809746516,0.072368100195279,0.0377271528408571,7.18391607420423e-05,0.0678736620573883,0,0.08042043788531,0,0,0.137093041778283,0.0951659498584605,0.00883527922528987,0,0,0.144014604607542,0,0.00554388152487154
"GSM1621854",0,0.00495035614511494,0.0559592258537011,0,0,0.0879149237198939,0,0.0124361603113521,0,0.0442689250711432,0,0.033393577782073,0.0202845289623138,0.0741715968588308,0.169514381311596,0.0661933997221339,0,0,0,0.266815058440286,0.0695876101296943,0.0945102556918669
"GSM1621858",0.0989084474847103,0,0.117148496021549,0,0,0.0863988141480618,0,0.0521966530777081,0,0.039632165079225,0,0.0964485167680011,0,0,0.111848596479377,0.16353430866631,0,0,0,0.181268491648876,0.0526155106261815,0
"GSM1621859",0,0.0268970127142894,0.130020218858347,0,0,0.103259660934553,0.012509676697116,0.0263167645619725,0,0.0462085893337613,0,0.040848765050099,0.00314948495928372,0.0579186556502434,0.254870493051124,0.181708475027469,0.00174697360987055,0,0,0.0904967282325997,0.024048501319271,0
"GSM1621866",0.0241647235756603,0,0.433630711212348,0,0,0.0401518813344521,0,0,0.0146627365210775,0.026584502449163,0,0.0361799349243851,0,0,0,0.329158311015644,0,0.00285960799456457,0.0604494911998663,0,0.0321580997728391,0
"GSM1621870",0.0103554869203862,0,0.444940183817442,0.0172361961767575,0,0.143939740692911,0,0.0115703327548732,0.0086512155187244,0,0,0.0405944961497534,0.00106193388889021,0,0.0179048080929318,0.161262561959716,0,0.00819314838571146,0,0.0813259448404284,0.0529639508014747,0
"GSM1621881",0.0104372021598109,0,0.409968924915661,0.00832404796891025,0.00784049805195386,0,0.0129180247502458,0.000323985210637551,0,0.0495100301603108,0,0.00348708020347596,0,0,0.0914512051126059,0.26876913751272,0.00824939274443791,0,0.0760389079751579,0,0.0526815632340716,0
"GSM1621892",0,0.00554518703112873,0.205753839160761,0.00447387407733535,0,0,0.0950334338249037,0.0201430337340043,0,0.0948971405215397,0,0.0476085021719984,0,0.217224711055652,0.129771966781449,0.0713137456308006,0,0,0,0.0878189347791072,0.0204156312313205,0
"GSM1621894",0.0103835372343106,0,0.382414501754676,0,0,0.128624302359785,0,0,0,0.0235098306323141,0,0.0634253303942628,0,0.00325037596204397,0,0.265317401187294,0,0.0157692908621775,0.0803487643158719,0,0.0170749437931794,0.00988172150408539
"GSM1621896",0,0.0340195719647419,0.198756055076339,0,0,0.00912167908281133,0.0846223042468811,0.0262933261138763,0,0.0854795669769381,0,0.0466966671145114,0,0.197016984960663,0.111686194562861,0.079668956557439,0,0,0,0.0987151346217695,0.0279235587211683,0
"GSM1621900",0,0.0223958572778408,0.178969599206133,0,0,0.0145417710042225,0.050843387879424,0.0289558087694079,0,0.0811988719781338,0,0.0320427977324777,0,0.23437322413055,0.116951100833698,0.0628026461074205,0,0,0,0.141236781632578,0.0356881534481138,0
"GSM1621904",0.0482313698476213,0,0.332882125501104,0,0,0.161001359845735,0,0.0270570882255653,0.0107651974884482,0,0,0.0673976172873835,0,0,0.0202351760408956,0.20714194119138,0.00209755982974642,0,0,0.0649356335256335,0.0582549312164874,0
"GSM1621905",0,0.00276887492273248,0.171887355057816,0,0,0.0903273230663272,0.0277244534833538,0.0254162121029248,0,0.0710104210085957,0,0.0503409349400864,0.0238821673903127,0.0822267711372608,0.148403981899712,0.140236723573915,0,0,0,0.130460587691397,0.0353141937255661,0
"GSM1621912",0.0518245696767589,0,0.170261872719588,0.0788945505327428,0,0.0834637405041543,0.00186421611546773,0.0493772921980179,0.0254152427849411,0,0,0.0524721786947939,0,0.070803808514244,0.0622134729402147,0.242391097000067,0,0,0.0772924885643874,0,0.0266517960649105,0.00707367368971199
"GSM1621916",0,0.123867394615149,0.361081619549058,0.0435271419460549,0,0.127152730767494,0,0.0646878510521091,0,0,0,0.059133089469062,0,0,0.0249874738021648,0.136998171271068,0,0.00674995310380102,0,0.0260214806882826,0.0257930937357555,0
"GSM1621918",0.0601782188039531,0,0.503570888218385,0,0,0.0182207523685837,0,0,0,0.0216916747003045,0,0.0457761610647544,0,0,0,0.317628893826787,0,0.013218187057165,0.0197152239600669,0,0,0
"GSM1621922",0.0199586867609663,0,0.485323063136332,0,0,0.0713810998055659,0,0,0,0.0218762896358335,0,0.0176138618793829,0,0,0.0229785962189887,0.290536537192692,0,0,0.0479054771221479,0,0.0224263882480908,0
"GSM1621926",0,0.023278703375612,0.423019130388617,0,0,0.0790922205386043,0,0.00902877771967149,0,0.00470622161807601,0,0.0262827805045364,0.054968535614774,0.00370225963445441,0.118027122048552,0.110505784402735,0,0,0,0.0806543767425443,0.0333006086239731,0.0334334787878501
"GSM1621929",0.019116675965022,0,0.245520615796526,0.0176579937717732,0,0.0680313324793141,0,0.0106555992151472,0.0341537733625356,0.085859341857567,0,0.0400747271112719,0,0,0.0618163889868465,0.252552493545384,0,0,0.131740221483244,0,0.0165058794111661,0.0163149570142024
"GSM1621930",0.0228939604272205,0.00531172195868737,0.349434716851168,0.032712016838381,0,0.130506710815795,0,0.0461319793921489,0,0.00738888440255811,0,0.0107061833891526,0.00328372396265182,0.0307144104390324,0.125233069739066,0.165175918364915,0.00993977774653315,0,0.0355678996947469,0,0.0249990259779427,0
"GSM1621932",0.0172040042165032,0.0426235856760034,0.146489949607961,0.000674327756819833,0,0.211256423586938,0,0.0540645778769637,0,0,0,0.109315721742447,0.00152883217573353,0,0.119158899176699,0.18116337529337,0.000549736330585653,0,0,0.0974571699806867,0.0185133965792899,0
"GSM1621946",0.0423155129465282,0.0142854428641238,0.327151894072263,0.0169972022400412,0,0.102038087337856,0,0.0177052247616051,0,0.0106923951900992,0,0.0427231112687404,0.0097929826694829,0.00111194635110459,0.0822568063472466,0.275329877517257,0,0,0,0.0338054049121063,0.0237941115215455,0
"GSM1621950",0.0369311350121945,0.0839012377209145,0.231088177959072,0.0196319494928575,0,0.148017847939583,0,0.0300375293171475,0,0,0,0.0567165374322495,0,0.0376140248922913,0.0681933962754849,0.176836033315813,0,0,0,0.0872026757938766,0.0238294548485157,0
"GSM1621952",0,0.0948403499659525,0.117953287753777,0,0,0.0414639911187423,0.0712604992760691,0.0267922206976533,0,0.06051285490608,0,0.063972810844991,0.0453307815422333,0.088770470545527,0.1643397304151,0.0986877911494767,0,0,0,0.0692712734281608,0.0568039383562366,0
